"filename", "language", "Dart", "comment", "blank", "total"
"/Users/alljavi/Documents/codigo/tucomunidad/lib/pages/home.dart", "Dart", 3, 0, 0, 3
"/Users/alljavi/Documents/codigo/tucomunidad/lib/pages/login.dart", "Dart", -13, 13, 0, 0
"/Users/alljavi/Documents/codigo/tucomunidad/lib/widgets/instalaciones.dart", "Dart", -1, 0, 0, -1
"Total", "-", -11, 13, 0, 2
